,visitId,visitStartTime,date,totals,device,channelGrouping,fullVisitorId,visits,hits,pageviews,timeOnSite,bounces,transactions,transactionRevenue,newVisits,screenviews,uniqueScreenviews,timeOnScreen,totalTransactionRevenue,sessionQualityDim,browser,browserVersion,browserSize,operatingSystem,operatingSystemVersion,isMobile,mobileDeviceBranding,mobileDeviceModel,mobileInputSelector,mobileDeviceInfo,mobileDeviceMarketingName,flashVersion,javaEnabled,language,screenColors,screenResolution,deviceCategory
439,1501655766,1501655766,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Chrome OS"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Referral,6886673542187981111,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Chrome OS,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
440,1501611480,1501611480,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Referral,3931258451528722427,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
441,1501610886,1501610886,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Referral,260504362491930046,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
442,1501578233,1501578233,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Affiliates,9416829574882188291,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
443,1501590147,1501590147,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Social,3409627241892992029,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
444,1501655923,1501655923,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Social,380794954660030454,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
445,1501640054,1501640054,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Social,1580765124431235938,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
446,1501596419,1501596419,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Social,5226864717480181691,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
447,1501591307,1501591307,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Social,1931823884690072716,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
448,1501616949,1501616949,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Social,720311197761340948,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
449,1501649584,1501649584,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Social,4989787451359584310,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
450,1501579329,1501579329,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Social,9117525378522771138,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
451,1501585058,1501585058,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Opera"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Social,6901111386561890121,1,1,1,,1,,,,,,,,1,Opera,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
452,1501606681,1501606681,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Macintosh"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Referral,6959075223558218893,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
453,1501631472,1501631472,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Referral,5796347184337750693,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
454,1501623760,1501623760,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": ""1"",
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Referral,2651704486220698205,1,1,1,,1,,,1,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
455,1501618767,1501618767,20170801,"{
  ""totals"": {
    ""visits"": ""1"",
    ""hits"": ""1"",
    ""pageviews"": ""1"",
    ""timeOnSite"": null,
    ""bounces"": ""1"",
    ""transactions"": null,
    ""transactionRevenue"": null,
    ""newVisits"": null,
    ""screenviews"": null,
    ""uniqueScreenviews"": null,
    ""timeOnScreen"": null,
    ""totalTransactionRevenue"": null,
    ""sessionQualityDim"": ""1""
  }
}","{
  ""device"": {
    ""browser"": ""Chrome"",
    ""browserVersion"": ""not available in demo dataset"",
    ""browserSize"": ""not available in demo dataset"",
    ""operatingSystem"": ""Windows"",
    ""operatingSystemVersion"": ""not available in demo dataset"",
    ""isMobile"": ""false"",
    ""mobileDeviceBranding"": ""not available in demo dataset"",
    ""mobileDeviceModel"": ""not available in demo dataset"",
    ""mobileInputSelector"": ""not available in demo dataset"",
    ""mobileDeviceInfo"": ""not available in demo dataset"",
    ""mobileDeviceMarketingName"": ""not available in demo dataset"",
    ""flashVersion"": ""not available in demo dataset"",
    ""javaEnabled"": null,
    ""language"": ""not available in demo dataset"",
    ""screenColors"": ""not available in demo dataset"",
    ""screenResolution"": ""not available in demo dataset"",
    ""deviceCategory"": ""desktop""
  }
}",Referral,2770089936953802860,1,1,1,,1,,,,,,,,1,Chrome,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,false,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop
